# 1.7897973 
1.500000000000e+00 1.068645e-01 
1.509348300000e+00 0.000000e+00 
1.518696600000e+00 0.000000e+00 
1.528044900000e+00 0.000000e+00 
1.537393200000e+00 1.068645e-01 
1.546741500000e+00 1.068645e-01 
1.556089800000e+00 0.000000e+00 
1.565438100000e+00 0.000000e+00 
1.574786400000e+00 0.000000e+00 
1.584134700000e+00 5.343223e-01 
1.593483000000e+00 0.000000e+00 
1.602831300000e+00 2.137289e-01 
1.612179600000e+00 1.068645e-01 
1.621527900000e+00 3.205934e-01 
1.630876200000e+00 2.137289e-01 
1.640224500000e+00 5.343223e-01 
1.649572800000e+00 1.175509e+00 
1.658921100000e+00 5.343223e-01 
1.668269400000e+00 9.617801e-01 
1.677617700000e+00 1.496102e+00 
1.686966000000e+00 7.480512e-01 
1.696314300000e+00 1.602967e+00 
1.705662600000e+00 1.709831e+00 
1.715010900000e+00 1.175509e+00 
1.724359200000e+00 2.244154e+00 
1.733707500000e+00 2.671611e+00 
1.743055800000e+00 2.030425e+00 
1.752404100000e+00 2.457883e+00 
1.761752400000e+00 2.457883e+00 
1.771100700000e+00 3.526527e+00 
1.780449000000e+00 3.419663e+00 
1.789797300000e+00 4.274578e+00 
1.799145600000e+00 4.060849e+00 
1.808493900000e+00 3.312798e+00 
1.817842200000e+00 2.885340e+00 
1.827190500000e+00 2.244154e+00 
1.836538800000e+00 2.564747e+00 
1.845887100000e+00 3.419663e+00 
1.855235400000e+00 3.526527e+00 
1.864583700000e+00 3.419663e+00 
1.873932000000e+00 2.351018e+00 
1.883280300000e+00 2.885340e+00 
1.892628600000e+00 2.351018e+00 
1.901976900000e+00 3.099069e+00 
1.911325200000e+00 3.419663e+00 
1.920673500000e+00 2.030425e+00 
1.930021800000e+00 2.457883e+00 
1.939370100000e+00 2.671611e+00 
1.948718400000e+00 2.457883e+00 
1.958066700000e+00 1.816696e+00 
1.967415000000e+00 2.137289e+00 
1.976763300000e+00 2.030425e+00 
1.986111600000e+00 5.343223e-01 
1.995459900000e+00 2.030425e+00 
2.004808200000e+00 1.282373e+00 
2.014156500000e+00 8.549157e-01 
2.023504800000e+00 1.175509e+00 
2.032853100000e+00 8.549157e-01 
2.042201400000e+00 1.068645e+00 
2.051549700000e+00 9.617801e-01 
2.060898000000e+00 1.602967e+00 
2.070246300000e+00 1.068645e+00 
2.079594600000e+00 8.549157e-01 
2.088942900000e+00 6.411867e-01 
2.098291200000e+00 2.137289e-01 
2.107639500000e+00 6.411867e-01 
2.116987800000e+00 8.549157e-01 
2.126336100000e+00 3.205934e-01 
2.135684400000e+00 3.205934e-01 
2.145032700000e+00 2.137289e-01 
2.154381000000e+00 2.137289e-01 
2.163729300000e+00 3.205934e-01 
2.173077600000e+00 0.000000e+00 
2.182425900000e+00 4.274578e-01 
2.191774200000e+00 1.068645e-01 
2.201122500000e+00 1.068645e-01 
2.210470800000e+00 0.000000e+00 
2.219819100000e+00 0.000000e+00 
2.229167400000e+00 2.137289e-01 
2.238515700000e+00 0.000000e+00 
2.247864000000e+00 0.000000e+00 
2.257212300000e+00 0.000000e+00 
2.266560600000e+00 0.000000e+00 
2.275908900000e+00 0.000000e+00 
2.285257200000e+00 0.000000e+00 
2.294605500000e+00 0.000000e+00 
2.303953800000e+00 0.000000e+00 
2.313302100000e+00 0.000000e+00 
2.322650400000e+00 0.000000e+00 
2.331998700000e+00 0.000000e+00 
2.341347000000e+00 0.000000e+00 
2.350695300000e+00 0.000000e+00 
2.360043600000e+00 0.000000e+00 
2.369391900000e+00 0.000000e+00 
2.378740200000e+00 0.000000e+00 
2.388088500000e+00 0.000000e+00 
2.397436800000e+00 0.000000e+00 
2.406785100000e+00 1.068645e-01 
2.416133400000e+00 0.000000e+00 
2.425481700000e+00 0.000000e+00 
2.434830000000e+00 1.068645e-01 
2.444178300000e+00 0.000000e+00 
